,bullish_intensity,bearish_intensity,bull_minus_bear,bull_scored_messages,bear_scored_messages,bull_bear_msg_ratio,total_scanned_messages,return_Open,return_High,return_Low,return_Close,return_Volume
2212,1.871921,1.866226,0.005693999999999999,177,53,3.3396,680,0.004112829803905482,0.010784673235609166,0.008649409093421268,0.018033981324824255,-0.14701194929192074
2213,1.959844,1.79,0.169844,256,108,2.3704,1196,0.0194158939460638,0.016608867250311743,0.019174466045273064,0.008357847761831128,0.12045217020368981
2214,1.845118,1.645625,0.199493,170,48,3.5417,693,0.007461949527561851,0.0026884707133540964,0.005278259567966792,0.007715143536306757,-0.178944803587881
2215,1.87488,1.548615,0.326265,125,65,1.9231,534,0.0029004919443547106,0.0007218727367035438,-0.002287393417096162,0.0034659252337274626,-0.029323935824909553
2216,1.618421,1.819483,-0.201062,133,58,2.2931,496,0.0026338583216996003,0.0006182759623012402,0.002188401440062604,-0.0026806320791965543,0.019757710092864977
2217,1.697696,1.917051,-0.219355,191,156,1.2244,954,-0.015298243614392915,-0.011328512018463077,-0.013361713909986861,-0.009097539213880013,0.24872582821166245
2218,1.771416,1.916327,-0.14491099999999998,113,49,2.3061,457,0.0009416121874941119,-0.00015624479166664873,0.002318611955132832,-0.0024517527770226977,-0.3131771255364485
2219,1.901042,1.672203,0.228838,96,59,1.6271,433,0.00020900443556803872,0.0033338542306931007,0.004941837786694325,0.005490786079397347,-0.07632520414015354
2220,1.893359,1.981791,-0.08843200000000001,131,67,1.9552,483,0.005381676186747786,0.0014018171361724896,-0.0037143187145483036,-0.008217193718624949,0.27953829141806263
2221,1.721782,1.660638,0.061144,101,47,2.1489,393,-0.004521333588206278,-0.0067917770947797385,-0.001155224730568949,0.0005244153202583757,-0.0013078601005619417
2222,1.8775,1.805588,0.071912,148,68,2.1765,603,-0.007935285701874961,-0.00736024924820311,-0.01030389017819422,-0.01027257321374353,1.8560349096024544
2223,1.7738169999999998,1.924932,-0.151115,131,73,1.7945,573,-0.011313971537725398,-0.004943221393705843,-0.005630500521366821,-0.0005295011762234125,-0.7005000064809654
2224,1.61141,1.923922,-0.31251100000000004,156,102,1.5294,695,-0.014583808426021805,-0.015273221566043604,-0.02003205160307775,-0.016159812012296992,0.816536740799247
2225,1.902202,1.78878,0.113421,109,41,2.6585,443,0.006535632529629742,0.004669108520698684,0.012428449371956196,0.004362098073540821,-0.38565748916717546
2226,1.896529,1.748393,0.148136,121,56,2.1607,499,0.004829589326656558,0.006143210568534396,-0.004253454030118009,-0.005576369973190443,0.24641397664418996
2227,1.857195,1.973333,-0.116138,82,57,1.4386,442,-0.006034739652870602,-0.011680445606144674,-0.001297745200629974,-0.002911727486346938,0.05789148215417761
2228,1.631292,1.816825,-0.185533,178,126,1.4127,819,-0.014614233145665012,-0.006607553261591792,-0.021494320868884476,-0.014871295856276223,0.1640674401847031
2229,1.73295,1.730732,0.002218,139,82,1.6951,575,-0.002235490803778273,0.008706473163600181,0.010014923034691092,0.012405967090146186,-0.22404312906822133
2230,1.74547,1.862727,-0.117257,117,66,1.7727,533,0.012241056553881302,0.00402080096510371,0.008162627682362089,-0.001463910482282671,0.02914624814808775
2231,1.641977,1.78,-0.138023,86,62,1.3871,432,-0.006100469818074106,-0.005713327668268597,-0.0012497745000802363,0.007276259616067371,-0.31322942579285196
2232,1.761339,1.702391,0.058948,112,46,2.4348,385,0.011895637852396446,0.0052628481991303655,-0.004842214284403568,-0.0021024204851751715,0.30938313408426055
2233,1.864022,2.0775,-0.21347800000000006,92,64,1.4375,448,-0.013258822764570133,0.0005876435644249778,0.0027882236556071582,0.011182496833328726,-0.22018058114936867
2234,1.729898,2.199839,-0.469941,98,62,1.5806,472,0.0215971376826245,0.0034703363031980405,0.0006542089265535456,-0.01741636457909257,-0.21298494752217834
2235,1.798864,1.810435,-0.011571,88,69,1.2754,477,-0.013472485725051442,-0.008193631415700509,0.004031851521319352,0.00804695528541699,0.18985582021956593
2236,1.90521,1.858036,0.047174,119,56,2.125,457,0.000863667301729043,0.010836269280912747,0.004992392039246729,0.013861958377409778,0.05305886462461307
2237,1.886408,1.702245,0.184163,103,49,2.102,445,0.022004109826384566,0.011940774205728477,0.022138261697704165,0.01388519969205082,0.12990414750760637
2238,1.675963,1.931928,-0.255964,109,83,1.3133,628,0.006385261213720295,0.0031466646844275914,0.0046486528581830555,-0.001206821269736369,-0.19322656732433718
2239,1.607558,1.912973,-0.305415,86,74,1.1622,545,-0.01158831167155272,-0.0078419071928163,-0.013513471945495237,-0.012976101508502147,0.18146570383522276
2240,1.854732,1.681053,0.17368,112,38,2.9474,486,0.005464185676392619,0.008588918793281275,0.009061334635353413,0.016765988482914995,-0.04197222738496664
2241,1.842529,1.829667,0.012862,87,30,2.9,320,0.00817814070689682,0.0022464447574015445,0.00839890136177579,0.0015704496758124353,-0.30636712839017577
2242,1.583537,2.1472860000000003,-0.563749,82,70,1.1714,460,0.002302710882324588,0.0042222582198134795,-0.00251438457352704,-0.0021951497183385626,0.2021112522874564
2243,1.762927,1.868537,-0.10561,82,41,2.0,384,-0.009241875329117022,-0.004048788083533483,-0.006406895351401043,0.002828521233491754,0.03266613929309781
2244,1.747901,1.851333,-0.103432,81,45,1.8,412,0.010698281949934163,-0.00036478866849387614,0.0038583298709038427,-0.005484476450527187,0.055289838746017006
2245,1.877333,1.72,0.157333,135,60,2.25,506,-0.010897888262060174,0.003910323192226395,-0.0012635761009057722,0.007773167261759584,0.23749801749484556
2246,1.5498610000000002,1.841818,-0.291957,72,44,1.6364,397,0.01101796076737882,-0.0006232666742674864,0.002530423295583173,-0.002293115429093384,0.019194747323382666
2247,1.890119,1.896667,-0.006548,84,30,2.8,377,-0.00573577018320881,-0.0024423739390772026,-0.0032076563412488657,0.0008880014533223513,-0.22667608167845155
2248,1.805854,1.79617,0.009683,123,47,2.617,502,0.009282588970936256,0.008855995717899745,0.013135709148931252,0.007254313411333868,0.1693934731759792
2249,1.880473,1.770704,0.109769,148,71,2.0845,633,0.003169659701267813,0.006144800038318854,0.0019785992921852458,0.009430088082901467,-0.10632210034281919
2250,1.788099,1.913492,-0.125393,121,63,1.9206,608,0.008028607769901663,0.0056966947180898675,0.006132141781037381,-0.0031310952575831497,0.14159869299038297
2251,1.793333,1.862561,-0.069228,150,82,1.8293,669,0.001952643739002724,-0.003929398716545296,-0.018129202943395484,-0.01663153742639012,0.25938351855734965
2252,1.692955,1.911349,-0.218393,247,215,1.1488,1189,-0.015847022517897824,-0.015318433164419942,-0.005418195515469959,-0.005602639137137766,-0.12464618714618714
2253,1.845937,1.798771,0.047166,1334,781,1.7081,6620,-0.0083376292341103,-0.00031216441694326136,0.0014279842915541074,0.002000889853069676,0.872274661784636
2254,1.758446,1.832522,-0.074076,753,448,1.6808,3704,0.04640043016709794,0.050067638441072315,0.04209359970621307,0.05891012356072767,0.7254387524445687
2255,1.784488,1.79855,-0.014061,782,524,1.4924,3735,0.007281660039128779,0.03281131128101,0.015407267907427524,0.029230764267990095,-0.08142552442971807
2256,1.824272,1.624277,0.199994,309,173,1.7861,1270,0.032156730160965985,0.0017276129732313183,0.0256051402364319,0.0028931289015532435,-0.464018332158195
2257,1.872613,1.771364,0.101249,199,110,1.8091,850,0.004685316160388808,0.002443206801686193,0.007738033049212278,0.005192566825506839,-0.23983927001799843
2258,1.655766,1.7165669999999995,-0.060801,222,134,1.6567,1079,0.0063461874999999335,0.0011947431302270495,-0.0014971361835131036,-0.009374878913167128,0.006371581174730689
2259,1.705251,1.575921,0.12933,179,76,2.3553,752,-0.015622032728099366,-0.008066835322195653,-0.010833773719137518,0.000675964460064904,-0.11966436605516773
2260,1.796575,1.699052,0.097524,219,116,1.8879,916,0.0059694053971937056,0.00947981819431054,0.013103818441153603,0.007864921592279916,0.041894741515171585
2261,1.814224,1.958175,-0.143951,161,126,1.2778,760,0.0003859610207737063,-0.0032414577330607264,-0.0025579102686956734,-0.0064630695503861135,0.04865951971094029
2262,1.7704259999999998,1.6951900000000002,0.075236,188,79,2.3797,690,0.001639641195796404,0.008847398120112926,0.0049837857936205765,0.006456878554699896,0.05111087634897937
2263,1.839386,1.7266669999999995,0.112719,114,78,1.4615,641,0.011844039651093485,-0.0018487746174273845,0.0026961868468395878,0.004213170972690472,-0.19796204738471768
2264,1.778223,1.7386669999999995,0.039557,197,135,1.4593,824,-0.004472796831503589,0.000854896474685507,0.000336151933548301,0.0023361382598330316,0.38845189897821486
2265,1.920645,1.6690349999999998,0.25161,186,114,1.6316,845,0.012092529337097258,0.014567680208605882,0.015072236211085777,0.01464993306102702,-0.010663852594454237
2266,1.725642,1.907872,-0.182231,335,188,1.7819,1312,0.007981119244391932,0.019362981332612828,0.007991691455091932,0.01996997403061207,0.24303518547108105
2267,1.7459240000000005,1.703293,0.042631,211,167,1.2635,973,0.02183285211925745,0.005643477939575314,0.009148043551359786,-0.009743519535402978,-0.14506732153442292
2268,1.725907,1.703537,0.022369,193,147,1.3129,915,-0.005960582137718995,-0.00907925478398941,-0.005020696364554378,-0.0019493826527164915,-0.13628964893339546
2269,1.823803,1.913924,-0.090121,142,79,1.7975,619,-0.012453860528774952,-0.0038215433139504595,-0.0008877400405913338,4.654948068183451e-05,-0.27300285170375915
2270,1.725297,1.81243,-0.087133,185,107,1.729,735,0.002568836920069817,0.003189138458175478,0.0035541059400319153,0.0020460450772465943,-0.007093242752956419
2271,1.731156,1.594,0.137156,173,55,3.1455,589,0.009084612413266635,-0.0006911264590031552,0.0023764910798744765,0.003109188289266651,-0.021542958820538916
2272,1.833816,1.496842,0.336974,152,57,2.6667,552,0.002539187371952245,0.008483222917931466,0.005671521520749678,0.008234631601875764,0.11088198999805154
2273,1.913671,1.834737,0.078934,237,95,2.4947,876,0.008565512555344768,0.008228892561285228,0.011972430897495112,0.008075594126130126,0.1097047030221534
2274,1.7501669999999998,1.6462,0.103967,299,150,1.9933,1130,0.00520523732261613,0.013376313111608695,0.0022382879795201926,0.01492944490117587,0.19660356151873826
2275,1.816406,1.767452,0.048955,576,259,2.2239,2233,0.014081335836874986,0.021343191611634005,0.013627409623491848,0.009193663273722619,0.7902828125687953
2276,1.861148,1.758789,0.102358,366,190,1.9263,1485,0.01460244120940657,0.002672391191456791,0.016187077774831193,0.011554041734675558,-0.11177034787206575
2277,1.867206,1.662151,0.205055,272,93,2.9247,979,0.00838819055203266,0.0013544720005782551,0.002787632743362911,0.0032069410181667646,-0.36801945542349923
2278,1.838319,1.982059,-0.143739,238,136,1.75,1005,0.0025392977095697322,0.0021380793043308532,-0.006751087527002486,-0.00652481167225083,0.21697255577745245
2279,1.81567,1.856897,-0.041227,224,145,1.5448,924,-0.012052967115311453,-0.010101415161766103,-0.016881398928083602,-0.01661739799482953,0.028710287102871046
2280,1.82318,2.0190240000000004,-0.195844,261,205,1.2732,1436,-0.019360783615979926,-0.0087090870804728,-0.0026660460551372056,-0.008068144112914122,0.09710702828813056
2281,1.805668,1.811128,-0.005461,337,195,1.7282,1358,-0.0040568355900788555,-0.01561871179879104,-0.019210755586628214,-0.01342070022475328,0.05041759924295186
2282,1.7766380000000002,1.709874,0.066763,345,159,2.1698,1439,-0.01330618710078535,0.011043484037588813,0.0004157481386994899,0.025282846834765227,-0.09533992129869806
2283,1.789713,1.921147,-0.131434,766,436,1.7569,4323,0.0317875655196449,0.003120806913230467,0.015145908894956595,-0.012419025800696204,0.3784637332512797
2284,1.781771,1.6934360000000002,0.088335,446,227,1.9648,2007,-0.006312785575595337,0.014888915555555604,0.01241817253308164,0.024155230609822054,-0.15366273866802493
2285,1.742604,1.815093,-0.072489,288,161,1.7888,1262,0.00997671778853415,-0.006612699629182428,-0.00022466189705427908,-0.011351123866417012,-0.2327484510770529
2286,1.853029,1.962688,-0.109659,416,279,1.491,1969,-0.01594687043189369,-0.017148646925562505,-0.02359338444016923,-0.026626121812475367,0.1623723018941039
2287,1.694476,1.833058,-0.13858199999999998,248,121,2.0496,1080,-0.019626383604583797,-0.004933801367128954,-0.0006904266453643393,0.0016522856239147288,-0.1511865810281462
2288,1.804093,1.897184,-0.093091,193,103,1.8738,831,0.0032600533670983367,-0.010051886137880106,-0.008382424658769816,0.0005956286520429899,-0.1408824992002331
2289,1.796987,1.703548,0.093439,156,62,2.5161,751,0.007963409610983962,0.012111848012746007,0.01788198302997701,0.007601795292434987,-0.018987015093755333
2290,1.661287,1.851923,-0.190637,171,104,1.6442,910,0.002451843387853314,-0.004138914900751023,-0.008487342235564799,-0.010771235789534539,2.617100357776375
2291,1.7784240000000002,1.874063,-0.095639,203,96,2.1146,831,-0.01793637112934321,-0.00045177990399436485,-0.003037360307706405,0.014380175238809745,-0.7122664984877404
2292,1.772442,1.746066,0.026376,172,61,2.8197,741,0.013513480792388233,0.0070505831838239,0.014171591788496585,0.006340907850837185,-0.11334830681678665
2293,1.847722,1.89859,-0.050868,158,78,2.0256,689,0.005688282138794021,0.004173741005223164,0.00027309058179025847,-0.007966173023392864,-0.023201544326067802
2294,1.800588,1.872673,-0.072085,289,101,2.8614,1090,0.012760212669683302,0.012022355307262478,0.017200573744097447,0.02055166972644651,0.2583521995271987
2295,1.709172,1.805818,-0.096646,157,55,2.8545,615,0.004333777006807038,-0.002649735005743281,0.0021473159838560907,0.003511927141746085,-0.2402754032311505
2296,1.991037,1.795152,0.195886,135,66,2.0455,585,0.014057583070435031,0.01585193970690635,0.0104008658083945,0.006733365669944202,0.029281184854379028
2297,1.735664,1.633711,0.101952,226,97,2.3299,895,-0.0030708357500000005,0.0025281231150564576,0.0012370178598537507,0.008888515552418319,0.050311853835463216
2298,1.946889,1.702039,0.24485,270,103,2.6214,1024,0.012321245324532493,0.01508696086956518,0.013899280459354957,0.01216856250945808,0.15598550923423238
2299,1.720786,1.85066,-0.129874,280,197,1.4213,1232,0.0031732057834401584,-0.0047971687805834495,-0.013273579133404212,-0.017580910401747918,0.11820707176459089
2300,1.6647419999999995,1.938625,-0.273883,213,160,1.3313,1009,-0.012219395147843981,-0.016957184842939177,-0.027124747975561192,-0.016228834242097534,0.04801510517445862
2301,1.815753,1.704476,0.111277,219,105,2.0857,876,-0.025223722685707717,-0.015804916320565243,-0.0017227536338494387,-0.002318378065132909,-0.11663316508092492
2302,1.7666849999999998,1.668706,0.09798,178,85,2.0941,749,0.006435317739763136,0.010987548785753365,0.009309732188597541,0.013853469833248866,-0.0934772568677753
2303,1.6630619999999998,1.964367,-0.30130500000000005,307,245,1.2531,1446,0.008138114863790458,-0.0040480397052309325,-0.027896499437570332,-0.046326064405299516,0.561511286303968
2304,1.7191299999999998,1.84205,-0.12292,322,200,1.61,1360,-0.04852303140396863,-0.03026289294642215,-0.01726450334740337,-0.008827897907062843,0.2651498192452597
2305,1.6588189999999998,1.725766,-0.06694800000000001,254,137,1.854,1008,0.02750323461675852,0.015398656036446523,0.021288568439054467,0.035719301035942674,-0.24068977720218954
2306,1.736268,1.902595,-0.166327,209,131,1.5954,931,0.0033572543630999707,-0.0047110686308536875,0.001983065891589364,-0.021385799732628885,-0.23667320311667195
2307,1.823967,1.734474,0.089494,184,114,1.614,869,-0.010083247240310178,0.005229243066949829,-0.002347351178766388,0.022037141046939768,-0.052190575168068576
2308,1.7604490000000002,1.82602,-0.065572,156,98,1.5918,708,0.015393094175086386,-0.0015696039829229402,0.011902569936855567,-0.004321368561459371,-0.21582373903508767
2309,1.763486,1.805986,-0.0425,218,147,1.483,929,-0.01997301817400332,-0.013025485146539117,-0.028904878798301836,-0.023373560980391783,0.42367186066225626
2310,1.802188,1.987524,-0.185336,192,105,1.8286,876,0.0009180069727439122,0.00691722019392893,0.02079808920187798,0.015230043232477675,0.015266425833223352
2311,1.671226,1.878367,-0.207142,155,98,1.5816,708,0.007933573401206706,0.009491123779515442,0.006944805448252822,0.006110054316812219,-0.12958792213720616
2312,1.745035,1.777239,-0.032204,286,163,1.7546,1088,-0.018017157860321653,-0.0004924829849012324,-0.0193660590173923,0.009426703179516105,0.34647351183137043
2313,1.755498,1.864564,-0.109066,251,149,1.6846,1094,0.031367298045987146,0.004389679731243046,-0.000745244537660561,-0.03430162141250159,0.05565701432632242
2314,1.639957,1.83321,-0.193253,230,162,1.4198,1020,-0.021967649902040032,-0.012710123760605097,0.010301142314290912,0.021897843170725517,-0.27048417245971335
2315,1.6879560000000002,1.936868,-0.248912,274,182,1.5055,1124,-0.0083138713968256,-0.005375386092343892,-0.018823538638985005,-0.01592356666164374,0.5828884169910034
2316,1.7388580000000002,1.900772,-0.161914,359,246,1.4593,1609,0.01523857383710725,-0.0022707661358757347,-0.030939963614425636,-0.018770217030463998,-0.027992907081069163
2317,1.695331,1.89175,-0.196419,317,200,1.585,1444,-0.03668054166083723,-0.020528967904511197,0.015430190992870907,0.0049943364824176495,-0.20192443752653177
2318,1.858575,1.671561,0.187014,393,205,1.9171,1584,0.02713715918931081,0.02449114309618916,0.03512204740054381,0.02606656315893252,0.04634206219312609
